Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,Unemployment,Month,Year
22,1308967.44,0,45.35,3.47,7.706,December,2011
22,1453153.33,0,39.11,3.445,7.706,December,2011
22,1863195.68,0,39.83,3.413,7.706,December,2011
22,982661.14,1,36.28,3.402,7.706,December,2011
22,895358.2,0,34.61,3.439,7.503,January,2012
22,855437.57,0,39.0,3.523,7.503,January,2012
22,897027.44,0,29.16,3.542,7.503,January,2012
22,786459.23,0,35.68,3.568,7.503,January,2012
22,958487.75,0,40.58,3.633,7.503,February,2012
22,1034448.07,1,35.68,3.655,7.503,February,2012
22,1004749.41,0,36.25,3.703,7.503,February,2012
22,912958.95,0,39.0,3.751,7.503,February,2012
22,974866.65,0,37.47,3.827,7.503,March,2012
22,991127.01,0,41.72,3.876,7.503,March,2012
22,966780.01,0,46.06,3.867,7.503,March,2012
22,992774.4,0,54.68,3.889,7.503,March,2012
22,965769.93,0,46.4,3.921,7.503,March,2012
22,1197489.66,0,46.38,3.957,7.671,April,2012
22,939118.24,0,49.89,4.025,7.671,April,2012
22,1000342.87,0,58.81,4.046,7.671,April,2012
22,922539.94,0,51.42,4.023,7.671,April,2012
22,1005083.31,0,50.75,3.991,7.671,May,2012
22,997868.63,0,56.72,3.947,7.671,May,2012
22,986612.02,0,61.9,3.899,7.671,May,2012
22,1047297.38,0,62.39,3.85,7.671,May,2012
22,1102857.37,0,70.01,3.798,7.671,June,2012
22,1061134.37,0,61.71,3.746,7.671,June,2012
22,1061219.19,0,66.56,3.683,7.671,June,2012
22,1112449.3,0,70.61,3.629,7.671,June,2012
22,1053881.78,0,70.99,3.577,7.671,June,2012
22,1097786.14,0,77.41,3.538,7.753,July,2012
22,971361.38,0,75.81,3.561,7.753,July,2012
22,991969.37,0,76.57,3.61,7.753,July,2012
22,925731.21,0,73.52,3.701,7.753,July,2012
22,1007257.83,0,72.99,3.698,7.753,August,2012
22,973812.79,0,76.74,3.772,7.753,August,2012
22,981273.26,0,74.92,3.84,7.753,August,2012
22,1060906.75,0,70.42,3.874,7.753,August,2012
22,1022270.86,0,71.93,3.884,7.753,August,2012
22,996628.8,1,73.3,3.921,7.753,September,2012
22,918049.28,0,66.42,3.988,7.753,September,2012
22,921612.53,0,63.38,4.056,7.753,September,2012
22,976479.51,0,62.17,4.018,7.753,September,2012
22,1009887.36,0,62.09,4.027,7.543,October,2012
22,1004039.84,0,54.18,4.029,7.543,October,2012
22,978027.95,0,55.28,4.0,7.543,October,2012
22,1094422.69,0,57.58,3.917,7.543,October,2012
23,1364721.58,0,15.25,2.788,5.892,February,2010
23,1380892.08,1,18.75,2.771,5.892,February,2010
23,1319588.04,0,26.7,2.747,5.892,February,2010
23,1198709.65,0,32.68,2.753,5.892,February,2010
23,1311175.93,0,33.15,2.766,5.892,March,2010
23,1408082.96,0,36.07,2.805,5.892,March,2010
23,1229008.32,0,43.01,2.834,5.892,March,2010
23,1310701.8,0,38.59,2.831,5.892,March,2010
23,1556627.62,0,40.5,2.826,5.435,April,2010
23,1264434.7,0,56.82,2.849,5.435,April,2010
23,1288823.72,0,44.25,2.885,5.435,April,2010
23,1315023.08,0,46.4,2.895,5.435,April,2010
23,1259414.52,0,45.47,2.935,5.435,April,2010
23,1365552.28,0,61.04,2.981,5.435,May,2010
23,1303055.09,0,45.33,2.983,5.435,May,2010
23,1327424.28,0,57.94,2.961,5.435,May,2010
23,1571158.56,0,69.26,2.906,5.435,May,2010
23,1514435.51,0,64.94,2.857,5.435,June,2010
23,1439432.06,0,58.35,2.83,5.435,June,2010
23,1507708.93,0,60.29,2.805,5.435,June,2010
23,1415204.88,0,69.83,2.81,5.435,June,2010
23,1549113.18,0,64.76,2.815,5.326,July,2010
23,1417535.78,0,77.16,2.806,5.326,July,2010
23,1413124.11,0,73.94,2.796,5.326,July,2010
23,1333634.45,0,70.2,2.784,5.326,July,2010
23,1319773.55,0,69.71,2.792,5.326,July,2010
23,1417013.07,0,70.03,2.792,5.326,August,2010
23,1346345.97,0,67.43,2.81,5.326,August,2010
23,1439901.05,0,68.65,2.796,5.326,August,2010
23,1584623.36,0,63.25,2.77,5.326,August,2010
23,1405119.23,0,72.91,2.735,5.326,September,2010
23,1272842.85,1,63.21,2.717,5.326,September,2010
23,1159132.58,0,55.3,2.716,5.326,September,2010
23,1099055.65,0,57.75,2.718,5.326,September,2010
23,1129909.44,0,62.07,2.717,5.287,October,2010
23,1179851.68,0,50.75,2.776,5.287,October,2010
23,1119809.71,0,45.55,2.878,5.287,October,2010
23,1147503.92,0,43.19,2.919,5.287,October,2010
23,1112871.23,0,48.68,2.938,5.287,October,2010
23,1203119.96,0,36.6,2.938,5.287,November,2010
23,1387953.75,0,35.59,2.961,5.287,November,2010
23,1314994.32,0,41.66,3.03,5.287,November,2010
23,2072685.05,1,34.95,3.07,5.287,November,2010
23,1617025.41,0,34.3,3.065,5.287,December,2010
23,1872365.99,0,20.12,3.132,5.287,December,2010
23,2238573.48,0,23.05,3.139,5.287,December,2010
23,2734277.1,0,22.96,3.15,5.287,December,2010
23,1169773.85,1,19.05,3.177,5.287,December,2010
23,1122034.48,0,27.81,3.193,5.114,January,2011
23,1016756.1,0,18.2,3.215,5.114,January,2011
23,1110706.06,0,15.58,3.232,5.114,January,2011
23,1083657.61,0,10.91,3.243,5.114,January,2011
23,1159438.53,0,14.5,3.24,5.114,February,2011
23,1249786.4,1,21.52,3.255,5.114,February,2011
23,1369971.57,0,26.6,3.263,5.114,February,2011
23,1206917.2,0,17.0,3.281,5.114,February,2011
23,1301185.28,0,20.67,3.437,5.114,March,2011
23,1042043.55,0,29.36,3.6,5.114,March,2011
23,1203682.62,0,37.28,3.634,5.114,March,2011
23,1148624.83,0,29.11,3.624,5.114,March,2011
23,1182694.95,0,29.44,3.638,4.781,April,2011
23,1248901.98,0,36.74,3.72,4.781,April,2011
23,1263680.51,0,45.51,3.823,4.781,April,2011
23,1447301.24,0,39.62,3.919,4.781,April,2011
23,1173307.4,0,54.2,3.988,4.781,April,2011
23,1359921.13,0,50.07,4.078,4.781,May,2011
23,1254914.87,0,55.12,4.095,4.781,May,2011
23,1337617.55,0,56.67,4.101,4.781,May,2011
23,1361945.18,0,63.27,4.034,4.781,May,2011
23,1562161.97,0,67.21,3.973,4.781,June,2011
23,1447028.06,0,65.23,3.924,4.781,June,2011
23,1470520.83,0,61.06,3.873,4.781,June,2011
23,1434036.18,0,63.8,3.851,4.781,June,2011
23,1492507.44,0,65.65,3.815,4.584,July,2011
23,1379488.05,0,69.92,3.784,4.584,July,2011
23,1360520.56,0,69.8,3.827,4.584,July,2011
23,1362144.0,0,76.74,3.882,4.584,July,2011
23,1319767.55,0,69.55,3.898,4.584,July,2011
23,1416344.68,0,69.53,3.903,4.584,August,2011
23,1380952.05,0,69.86,3.88,4.584,August,2011
23,1453416.53,0,67.09,3.82,4.584,August,2011
23,1637266.29,0,67.04,3.796,4.584,August,2011
23,1464295.69,0,65.33,3.784,4.584,September,2011
23,1423289.9,1,66.04,3.809,4.584,September,2011
23,1253329.17,0,60.52,3.809,4.584,September,2011
23,1289082.81,0,57.14,3.758,4.584,September,2011
23,1275597.85,0,64.76,3.684,4.584,September,2011
23,1463501.99,0,49.0,3.633,4.42,October,2011
23,1257778.34,0,56.79,3.583,4.42,October,2011
23,1441032.59,0,52.12,3.618,4.42,October,2011
23,1407191.96,0,42.57,3.604,4.42,October,2011
23,1428436.33,0,39.18,3.586,4.42,November,2011
23,1436940.78,0,44.04,3.57,4.42,November,2011
23,1345631.96,0,45.48,3.571,4.42,November,2011
23,2057059.53,1,35.23,3.536,4.42,November,2011
23,1552886.59,0,43.6,3.501,4.42,December,2011
23,1841173.6,0,36.4,3.47,4.42,December,2011
23,2173621.2,0,32.99,3.445,4.42,December,2011
23,2587953.32,0,27.8,3.413,4.42,December,2011
23,1213486.95,1,22.3,3.402,4.42,December,2011
23,1150662.55,0,24.29,3.439,4.261,January,2012
23,1031451.35,0,28.49,3.523,4.261,January,2012
23,1146992.13,0,15.33,3.542,4.261,January,2012
23,1037476.38,0,25.71,3.568,4.261,January,2012
23,1261872.67,0,29.71,3.633,4.261,February,2012
23,1358444.07,1,26.6,3.655,4.261,February,2012
23,1365546.69,0,27.01,3.703,4.261,February,2012
23,1272948.27,0,31.12,3.751,4.261,February,2012
23,1322852.2,0,25.91,3.827,4.261,March,2012
23,1292724.9,0,33.11,3.876,4.261,March,2012
23,1258364.31,0,41.19,3.867,4.261,March,2012
23,1288154.1,0,57.82,3.889,4.261,March,2012
23,1261964.96,0,36.71,3.921,4.261,March,2012
23,1604605.69,0,37.43,3.957,4.125,April,2012
23,1231752.54,0,41.81,4.025,4.125,April,2012
23,1287899.41,0,56.55,4.046,4.125,April,2012
23,1277758.76,0,44.62,4.023,4.125,April,2012
23,1317379.68,0,45.88,3.991,4.125,May,2012
23,1321914.34,0,52.9,3.947,4.125,May,2012
23,1332952.47,0,58.42,3.899,4.125,May,2012
23,1552934.64,0,66.43,3.85,4.125,May,2012
23,1476144.34,0,66.22,3.798,4.125,June,2012
23,1568048.54,0,56.82,3.746,4.125,June,2012
23,1543667.68,0,64.73,3.683,4.125,June,2012
23,1522042.57,0,71.82,3.629,4.125,June,2012
23,1451782.16,0,64.23,3.577,4.125,June,2012
23,1545370.16,0,70.86,3.538,4.156,July,2012
23,1384921.63,0,69.19,3.561,4.156,July,2012
23,1381339.23,0,71.13,3.61,4.156,July,2012
23,1322932.36,0,69.31,3.701,4.156,July,2012
23,1416926.31,0,71.51,3.698,4.156,August,2012
23,1436311.76,0,71.12,3.772,4.156,August,2012
23,1510131.45,0,69.97,3.84,4.156,August,2012
23,1702220.96,0,64.63,3.874,4.156,August,2012
23,1577468.78,0,68.34,3.884,4.156,August,2012
23,1427162.26,1,66.74,3.921,4.156,September,2012
23,1279041.64,0,61.37,3.988,4.156,September,2012
23,1338627.55,0,56.8,4.056,4.156,September,2012
23,1319035.06,0,53.71,4.018,4.156,September,2012
23,1464616.59,0,56.65,4.027,4.145,October,2012
23,1412925.25,0,48.1,4.029,4.145,October,2012
23,1363155.77,0,47.89,4.0,4.145,October,2012
23,1347454.59,0,50.56,3.917,4.145,October,2012
24,1388725.63,0,22.43,2.954,8.326,February,2010
24,1414107.1,1,25.94,2.94,8.326,February,2010
24,1385362.49,0,31.05,2.909,8.326,February,2010
24,1158722.74,0,33.98,2.91,8.326,February,2010
24,1412387.37,0,36.73,2.919,8.326,March,2010
24,1309340.16,0,42.31,2.938,8.326,March,2010
24,1222511.29,0,46.09,2.96,8.326,March,2010
24,1258311.56,0,48.87,2.963,8.326,March,2010
24,1478321.26,0,45.22,2.957,8.211,April,2010
24,1379579.63,0,62.06,2.992,8.211,April,2010
24,1268266.72,0,51.08,3.01,8.211,April,2010
24,1264117.01,0,51.07,3.021,8.211,April,2010
24,1259877.19,0,51.48,3.042,8.211,April,2010
24,1409705.03,0,66.65,3.095,8.211,May,2010
24,1346783.35,0,51.31,3.112,8.211,May,2010
24,1283482.85,0,60.44,3.096,8.211,May,2010
24,1473868.15,0,69.59,3.046,8.211,May,2010
24,1566668.91,0,71.99,3.006,8.211,June,2010
24,1375458.21,0,64.84,2.972,8.211,June,2010
24,1354168.18,0,67.17,2.942,8.211,June,2010
24,1399073.75,0,74.9,2.958,8.211,June,2010
24,1563387.94,0,71.12,2.958,8.117,July,2010
24,1665502.55,0,79.05,2.94,8.117,July,2010
24,1418697.05,0,76.56,2.933,8.117,July,2010
24,1333740.35,0,75.27,2.924,8.117,July,2010
24,1387517.63,0,75.91,2.932,8.117,July,2010
24,1442819.28,0,74.54,2.942,8.117,August,2010
24,1384243.75,0,74.17,2.923,8.117,August,2010
24,1375307.54,0,72.17,2.913,8.117,August,2010
24,1350059.35,0,67.0,2.885,8.117,August,2010
24,1366381.6,0,73.52,2.86,8.117,September,2010
24,1474498.59,1,67.11,2.837,8.117,September,2010
24,1273295.46,0,60.31,2.846,8.117,September,2010
24,1169413.27,0,64.3,2.837,8.117,September,2010
24,1215273.2,0,66.88,2.84,8.275,October,2010
24,1361944.94,0,54.82,2.903,8.275,October,2010
24,1300806.74,0,52.83,2.999,8.275,October,2010
24,1234875.33,0,48.69,3.049,8.275,October,2010
24,1244925.94,0,57.29,3.055,8.275,October,2010
24,1285358.01,0,42.2,3.049,8.275,November,2010
24,1312877.01,0,41.76,3.065,8.275,November,2010
24,1277150.6,0,45.63,3.138,8.275,November,2010
24,1779276.51,1,41.92,3.186,8.275,November,2010
24,1413302.7,0,37.08,3.2,8.275,December,2010
24,1593012.75,0,27.11,3.255,8.275,December,2010
24,1663525.77,0,27.99,3.301,8.275,December,2010
24,2386015.75,0,27.74,3.309,8.275,December,2010
24,1208600.05,1,25.9,3.336,8.275,December,2010
24,1178641.71,0,30.72,3.351,8.252,January,2011
24,1167740.2,0,22.41,3.367,8.252,January,2011
24,1107170.39,0,23.69,3.391,8.252,January,2011
24,1126921.34,0,17.91,3.402,8.252,January,2011
24,1225182.04,0,23.83,3.4,8.252,February,2011
24,1341240.62,1,26.51,3.416,8.252,February,2011
24,1360150.12,0,34.04,3.42,8.252,February,2011
24,1235121.33,0,26.09,3.452,8.252,February,2011
24,1346994.53,0,31.36,3.605,8.252,March,2011
24,1253218.7,0,39.51,3.752,8.252,March,2011
24,1168397.26,0,43.39,3.796,8.252,March,2011
24,1158693.12,0,36.88,3.789,8.252,March,2011
24,1163803.3,0,35.73,3.811,8.212,April,2011
24,1273670.32,0,44.7,3.895,8.212,April,2011
24,1245576.65,0,52.36,3.981,8.212,April,2011
24,1372484.9,0,46.0,4.061,8.212,April,2011
24,1197761.17,0,60.48,4.117,8.212,April,2011
24,1339630.35,0,55.75,4.192,8.212,May,2011
24,1311950.16,0,58.49,4.211,8.212,May,2011
24,1234281.7,0,59.84,4.202,8.212,May,2011
24,1311153.72,0,65.74,4.134,8.212,May,2011
24,1554837.62,0,73.12,4.069,8.212,June,2011
24,1373841.91,0,70.02,4.025,8.212,June,2011
24,1320359.23,0,64.34,3.989,8.212,June,2011
24,1304850.67,0,68.88,3.964,8.212,June,2011
24,1445596.61,0,70.27,3.916,8.358,July,2011
24,1567340.07,0,72.56,3.886,8.358,July,2011
24,1356938.95,0,74.43,3.915,8.358,July,2011
24,1357672.24,0,79.29,3.972,8.358,July,2011
24,1310973.06,0,74.84,4.004,8.358,July,2011
24,1417616.81,0,74.64,4.02,8.358,August,2011
24,1402818.01,0,72.52,3.995,8.358,August,2011
24,1352039.88,0,69.93,3.942,8.358,August,2011
24,1402372.09,0,69.94,3.906,8.358,August,2011
24,1196105.44,0,68.14,3.879,8.358,September,2011
24,1527455.19,1,68.32,3.93,8.358,September,2011
24,1227535.97,0,65.56,3.937,8.358,September,2011
24,1232376.49,0,60.61,3.899,8.358,September,2011
24,1246242.61,0,68.0,3.858,8.358,September,2011
24,1405914.39,0,53.87,3.775,8.454,October,2011
24,1333315.03,0,60.21,3.744,8.454,October,2011
24,1283563.43,0,56.6,3.757,8.454,October,2011
24,1307142.75,0,48.0,3.757,8.454,October,2011
24,1385860.38,0,39.87,3.738,8.454,November,2011
24,1425078.59,0,46.78,3.719,8.454,November,2011
24,1297535.69,0,48.17,3.717,8.454,November,2011
24,1761235.67,1,41.83,3.689,8.454,November,2011
24,1335647.1,0,47.21,3.666,8.454,December,2011
24,1529615.54,0,42.3,3.627,8.454,December,2011
24,1624994.43,0,36.0,3.611,8.454,December,2011
24,2168344.23,0,36.93,3.587,8.454,December,2011
24,1363973.16,1,33.45,3.566,8.454,December,2011
24,1251581.89,0,32.86,3.585,8.659,January,2012
24,1155594.2,0,36.5,3.666,8.659,January,2012
24,1151993.85,0,25.73,3.705,8.659,January,2012
24,1057290.41,0,31.92,3.737,8.659,January,2012
24,1249696.97,0,38.61,3.796,8.659,February,2012
24,1403460.87,1,33.82,3.826,8.659,February,2012
24,1326370.08,0,33.92,3.874,8.659,February,2012
24,1303233.15,0,37.35,3.917,8.659,February,2012
24,1213994.39,0,35.36,3.983,8.659,March,2012
24,1325835.7,0,41.5,4.021,8.659,March,2012
24,1239299.12,0,48.68,4.021,8.659,March,2012
24,1221723.94,0,59.51,4.054,8.659,March,2012
24,1230106.13,0,47.28,4.098,8.659,March,2012
24,1524734.29,0,45.25,4.143,8.983,April,2012
24,1285783.87,0,48.65,4.187,8.983,April,2012
24,1208654.4,0,61.05,4.17,8.983,April,2012
24,1194334.65,0,49.26,4.163,8.983,April,2012
24,1306551.71,0,52.14,4.124,8.983,May,2012
24,1355391.79,0,58.7,4.055,8.983,May,2012
24,1298809.8,0,63.1,4.029,8.983,May,2012
24,1407897.57,0,65.79,3.979,8.983,May,2012
24,1467722.19,0,71.79,3.915,8.983,June,2012
24,1406313.13,0,59.93,3.871,8.983,June,2012
24,1364445.98,0,68.28,3.786,8.983,June,2012
24,1434709.63,0,72.29,3.722,8.983,June,2012
24,1428869.9,0,70.4,3.667,8.983,June,2012
24,1645097.75,0,77.18,3.646,8.953,July,2012
24,1405475.78,0,75.36,3.689,8.953,July,2012
24,1394299.0,0,76.42,3.732,8.953,July,2012
24,1307339.14,0,73.62,3.82,8.953,July,2012
24,1440374.13,0,73.26,3.819,8.953,August,2012
24,1497054.81,0,75.53,3.863,8.953,August,2012
24,1397970.54,0,72.87,3.963,8.953,August,2012
24,1303726.54,0,68.13,3.997,8.953,August,2012
24,1344558.92,0,71.18,4.026,8.953,August,2012
24,1477134.75,1,72.81,4.076,8.953,September,2012
24,1242909.53,0,64.28,4.088,8.953,September,2012
24,1261158.47,0,61.25,4.203,8.953,September,2012
24,1259278.36,0,58.86,4.158,8.953,September,2012
24,1416720.54,0,60.35,4.151,8.693,October,2012
24,1416301.17,0,51.64,4.186,8.693,October,2012
24,1255414.84,0,52.59,4.153,8.693,October,2012
24,1307182.29,0,55.16,4.071,8.693,October,2012
25,677231.63,0,21.1,2.784,8.187,February,2010
25,583364.02,1,19.64,2.773,8.187,February,2010
25,676260.67,0,24.16,2.745,8.187,February,2010
25,628516.57,0,29.16,2.754,8.187,February,2010
25,665750.06,0,29.45,2.777,8.187,March,2010
25,660619.99,0,40.05,2.818,8.187,March,2010
25,659795.84,0,45.0,2.844,8.187,March,2010
25,696687.6,0,45.84,2.854,8.187,March,2010
25,822486.37,0,47.2,2.85,7.856,April,2010
25,712647.97,0,61.36,2.869,7.856,April,2010
25,715311.6,0,52.16,2.899,7.856,April,2010
25,694531.72,0,46.12,2.902,7.856,April,2010
25,706924.02,0,50.97,2.921,7.856,April,2010
25,724468.97,0,63.67,2.966,7.856,May,2010
25,698073.95,0,50.27,2.982,7.856,May,2010
25,704113.22,0,57.17,2.958,7.856,May,2010
25,792442.54,0,69.31,2.899,7.856,May,2010
25,764155.44,0,69.22,2.847,7.856,June,2010
25,737163.2,0,63.68,2.809,7.856,June,2010
25,780444.94,0,69.56,2.78,7.856,June,2010
25,737569.14,0,72.17,2.808,7.856,June,2010
25,759407.87,0,66.42,2.815,7.527,July,2010
25,719591.13,0,75.24,2.793,7.527,July,2010
25,726997.84,0,73.43,2.783,7.527,July,2010
25,665290.93,0,75.37,2.771,7.527,July,2010
25,682124.34,0,71.99,2.781,7.527,July,2010
25,699464.43,0,71.79,2.784,7.527,August,2010
25,686072.39,0,72.73,2.805,7.527,August,2010
25,724499.81,0,71.81,2.779,7.527,August,2010
25,711461.95,0,67.15,2.755,7.527,August,2010
25,685700.08,0,71.17,2.715,7.527,September,2010
25,655811.95,1,61.14,2.699,7.527,September,2010
25,628989.88,0,60.13,2.706,7.527,September,2010
25,607819.33,0,65.06,2.713,7.527,September,2010
25,658640.14,0,57.56,2.707,7.484,October,2010
25,674283.86,0,48.46,2.764,7.484,October,2010
25,616094.72,0,54.09,2.868,7.484,October,2010
25,661644.19,0,46.73,2.917,7.484,October,2010
25,674458.03,0,55.72,2.921,7.484,October,2010
25,696314.53,0,38.8,2.917,7.484,November,2010
25,713250.08,0,40.68,2.931,7.484,November,2010
25,718056.73,0,42.72,3.0,7.484,November,2010
25,1115240.61,1,43.43,3.039,7.484,November,2010
25,885572.96,0,32.41,3.046,7.484,December,2010
25,964729.18,0,22.65,3.109,7.484,December,2010
25,1047707.59,0,21.6,3.14,7.484,December,2010
25,1295391.19,0,22.94,3.141,7.484,December,2010
25,623092.54,1,25.89,3.179,7.484,December,2010
25,558794.63,0,29.0,3.193,7.343,January,2011
25,572360.83,0,18.3,3.205,7.343,January,2011
25,568093.57,0,23.21,3.229,7.343,January,2011
25,600448.69,0,18.92,3.237,7.343,January,2011
25,639830.45,0,23.94,3.231,7.343,February,2011
25,615666.78,1,21.18,3.239,7.343,February,2011
25,634637.03,0,38.42,3.245,7.343,February,2011
25,570816.34,0,28.36,3.274,7.343,February,2011
25,640912.18,0,31.59,3.433,7.343,March,2011
25,599828.39,0,36.73,3.582,7.343,March,2011
25,603393.64,0,40.94,3.631,7.343,March,2011
25,616324.24,0,38.51,3.625,7.343,March,2011
25,618377.79,0,28.5,3.638,7.287,April,2011
25,648606.13,0,42.11,3.72,7.287,April,2011
25,674562.45,0,51.43,3.821,7.287,April,2011
25,756588.42,0,45.87,3.892,7.287,April,2011
25,649245.0,0,58.43,3.962,7.287,April,2011
25,659446.55,0,49.5,4.046,7.287,May,2011
25,684783.15,0,60.1,4.066,7.287,May,2011
25,677971.33,0,56.56,4.062,7.287,May,2011
25,718373.94,0,67.18,3.985,7.287,May,2011
25,737551.74,0,70.69,3.922,7.287,June,2011
25,740259.63,0,71.45,3.881,7.287,June,2011
25,717373.43,0,63.58,3.842,7.287,June,2011
25,699270.1,0,70.71,3.804,7.287,June,2011
25,706206.86,0,66.61,3.748,7.274,July,2011
25,698529.64,0,71.64,3.711,7.274,July,2011
25,680510.23,0,72.67,3.76,7.274,July,2011
25,670854.96,0,78.1,3.811,7.274,July,2011
25,668390.82,0,74.72,3.829,7.274,July,2011
25,679706.01,0,74.0,3.842,7.274,August,2011
25,667130.48,0,70.93,3.812,7.274,August,2011
25,688958.75,0,68.09,3.747,7.274,August,2011
25,726422.55,0,66.8,3.704,7.274,August,2011
25,699779.0,0,67.2,3.703,7.274,September,2011
25,673248.48,1,67.51,3.738,7.274,September,2011
25,628720.46,0,62.05,3.742,7.274,September,2011
25,620885.93,0,60.28,3.711,7.274,September,2011
25,639160.24,0,60.7,3.645,7.274,September,2011
25,671522.87,0,50.82,3.583,7.082,October,2011
25,646915.47,0,58.95,3.541,7.082,October,2011
25,690675.5,0,50.22,3.57,7.082,October,2011
25,724443.97,0,46.28,3.569,7.082,October,2011
25,718393.61,0,40.88,3.551,7.082,November,2011
25,719235.07,0,44.81,3.53,7.082,November,2011
25,728525.6,0,46.41,3.53,7.082,November,2011
25,1116211.39,1,43.49,3.492,7.082,November,2011
25,878314.57,0,42.85,3.452,7.082,December,2011
25,916446.02,0,38.69,3.415,7.082,December,2011
25,997502.47,0,33.09,3.413,7.082,December,2011
25,1290532.97,0,36.56,3.389,7.082,December,2011
25,683665.37,1,32.42,3.389,7.082,December,2011
25,636419.12,0,30.23,3.422,6.961,January,2012
25,614764.31,0,34.6,3.513,6.961,January,2012
25,594744.89,0,23.87,3.533,6.961,January,2012
25,589554.29,0,32.24,3.567,6.961,January,2012
25,642776.4,0,34.98,3.617,6.961,February,2012
25,658984.38,1,32.47,3.64,6.961,February,2012
25,654088.02,0,32.23,3.695,6.961,February,2012
25,613501.05,0,35.51,3.739,6.961,February,2012
25,643155.89,0,36.01,3.816,6.961,March,2012
25,643711.53,0,37.44,3.848,6.961,March,2012
25,638204.27,0,50.64,3.862,6.961,March,2012
25,672831.78,0,62.7,3.9,6.961,March,2012
25,684348.92,0,47.92,3.953,6.961,March,2012
25,791356.9,0,44.73,3.996,7.139,April,2012
25,658691.56,0,42.46,4.044,7.139,April,2012
25,661566.48,0,57.1,4.027,7.139,April,2012
25,655157.32,0,44.2,4.004,7.139,April,2012
25,696421.72,0,58.76,3.951,7.139,May,2012
25,739866.16,0,59.21,3.889,7.139,May,2012
25,717207.19,0,58.21,3.848,7.139,May,2012
25,783371.02,0,67.69,3.798,7.139,May,2012
25,694765.95,0,69.54,3.742,7.139,June,2012
25,730254.19,0,58.48,3.689,7.139,June,2012
25,753860.89,0,68.34,3.62,7.139,June,2012
25,721601.9,0,73.52,3.564,7.139,June,2012
25,718890.81,0,69.84,3.506,7.139,June,2012
25,753385.55,0,75.52,3.475,7.28,July,2012
25,714093.95,0,73.87,3.523,7.28,July,2012
25,685676.58,0,74.32,3.567,7.28,July,2012
25,659109.53,0,72.98,3.647,7.28,July,2012
25,709724.6,0,72.08,3.654,7.28,August,2012
25,710496.97,0,71.93,3.722,7.28,August,2012
25,728467.72,0,66.99,3.807,7.28,August,2012
25,756527.64,0,64.53,3.834,7.28,August,2012
25,714828.73,0,68.55,3.867,7.28,August,2012
25,671482.9,1,72.79,3.911,7.28,September,2012
25,657241.63,0,60.9,3.948,7.28,September,2012
25,664745.2,0,57.6,4.038,7.28,September,2012
25,683300.84,0,54.52,3.997,7.28,September,2012
25,699536.73,0,57.58,3.985,7.293,October,2012
25,697317.41,0,43.74,4.0,7.293,October,2012
25,685531.85,0,51.93,3.969,7.293,October,2012
25,688940.94,0,56.69,3.882,7.293,October,2012
26,1034119.21,0,9.55,2.788,8.488,February,2010
26,1015684.09,1,18.14,2.771,8.488,February,2010
26,999348.55,0,22.62,2.747,8.488,February,2010
26,855385.01,0,27.32,2.753,8.488,February,2010
26,1005669.58,0,28.6,2.766,8.488,March,2010
26,963382.09,0,31.1,2.805,8.488,March,2010
26,903366.55,0,35.34,2.834,8.488,March,2010
26,893613.0,0,35.26,2.831,8.488,March,2010
26,1029849.2,0,36.53,2.826,8.512,April,2010
26,1022293.81,0,50.13,2.849,8.512,April,2010
26,905548.38,0,36.6,2.885,8.512,April,2010
26,881930.87,0,39.68,2.895,8.512,April,2010
26,904503.85,0,40.56,2.935,8.512,April,2010
26,1074479.73,0,54.72,2.981,8.512,May,2010
26,972663.59,0,39.08,2.983,8.512,May,2010
26,986765.01,0,50.81,2.961,8.512,May,2010
26,1069851.59,0,61.65,2.906,8.512,May,2010
26,1003202.66,0,58.46,2.857,8.512,June,2010
26,1073862.59,0,51.62,2.83,8.512,June,2010
26,1001286.67,0,53.62,2.805,8.512,June,2010
26,976242.09,0,63.78,2.81,8.512,June,2010
26,1078455.48,0,58.9,2.815,8.445,July,2010
26,1122356.53,0,71.08,2.806,8.445,July,2010
26,1028151.72,0,67.66,2.796,8.445,July,2010
26,971615.62,0,65.4,2.784,8.445,July,2010
26,1005324.28,0,63.79,2.792,8.445,July,2010
26,1125329.77,0,62.93,2.792,8.445,August,2010
26,1011938.29,0,61.58,2.81,8.445,August,2010
26,1007385.36,0,62.68,2.796,8.445,August,2010
26,977322.52,0,57.23,2.77,8.445,August,2010
26,1037549.71,0,66.93,2.735,8.445,September,2010
26,1042226.3,1,54.82,2.717,8.445,September,2010
26,923473.7,0,50.08,2.716,8.445,September,2010
26,868636.3,0,52.47,2.718,8.445,September,2010
26,923221.52,0,57.8,2.717,8.149,October,2010
26,1001069.52,0,46.81,2.776,8.149,October,2010
26,937956.89,0,39.93,2.878,8.149,October,2010
26,916522.66,0,36.13,2.919,8.149,October,2010
26,895069.88,0,40.3,2.938,8.149,October,2010
26,970224.51,0,30.51,2.938,8.149,November,2010
26,971193.01,0,37.51,2.961,8.149,November,2010
26,901972.7,0,36.73,3.03,8.149,November,2010
26,1286833.62,1,28.11,3.07,8.149,November,2010
26,1016143.64,0,27.73,3.065,8.149,December,2010
26,1149612.04,0,16.6,3.132,8.149,December,2010
26,1196813.33,0,20.61,3.139,8.149,December,2010
26,1573982.47,0,21.81,3.15,8.149,December,2010
